node_id,indegree,outdegree,indeg_centr,outdeg_centr,indeg_centr_norm,outdeg_centr_norm
61998CJ0448,3,5,0.0018598884066955983,0.00309981401115933,0.0011269722013523668,0.001878287002253944
62000CJ0469,6,10,0.0037197768133911966,0.00619962802231866,0.0022539444027047336,0.003756574004507888
61995CJ0388,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
61996CJ0114,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
61996CJ0209,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
61998CJ0209,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
61998CJ0230,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61999CJ0088,5,0,0.00309981401115933,0.0,0.0018782870022539444,0.0
61999CJ0169,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62001CJ0108,6,6,0.0037197768133911966,0.0037197768133911966,0.0022539444027047336,0.0022539444027047328
62000CJ0066,3,2,0.0018598884066955983,0.0012399256044637321,0.0011269722013523668,0.0007513148009015776
61993CJ0415,5,0,0.00309981401115933,0.0,0.0018782870022539444,0.0
61999CJ0390,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
61980CJ0027,7,0,0.0043397396156230625,0.0,0.002629601803155522,0.0
61997CJ0129,5,0,0.00309981401115933,0.0,0.0018782870022539444,0.0
61989CJ0241,23,6,0.014259144451332919,0.0037197768133911966,0.008640120210368144,0.0022539444027047328
61992CJ0351,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61994CJ0313,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61974CJ0008,10,0,0.00619962802231866,0.0,0.003756574004507889,0.0
61978CJ0013,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61980CJ0113,7,6,0.0043397396156230625,0.0037197768133911966,0.002629601803155522,0.0022539444027047328
61981CJ0286,15,1,0.009299442033477991,0.0006199628022318661,0.005634861006761834,0.0003756574004507888
61991CJ0146,8,6,0.0049597024178549285,0.0037197768133911966,0.003005259203606311,0.0022539444027047328
61981CJ0106,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61982CJ0008,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61986CJ0058,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61986CJ0068,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61990CJ0258,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61992CJ0371,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61991CJ0222,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61992CJ0011,3,1,0.0018598884066955983,0.0006199628022318661,0.0011269722013523668,0.0003756574004507888
61978CJ0148,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61985CJ0179,0,1,0.0,0.0006199628022318661,0.0,0.0003756574004507888
61983CJ0016,6,0,0.0037197768133911966,0.0,0.0022539444027047336,0.0
61982CJ0042,7,1,0.0043397396156230625,0.0006199628022318661,0.002629601803155522,0.0003756574004507888
61982CO0042,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61981CJ0124,14,5,0.008679479231246125,0.00309981401115933,0.005259203606311044,0.001878287002253944
61975CJ0104,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61977CJ0082,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
61978CJ0232,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61978CJ0251,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61980CJ0130,4,4,0.0024798512089274642,0.0024798512089274642,0.0015026296018031556,0.0015026296018031552
61978CJ0120,18,0,0.011159330440173589,0.0,0.0067618332081141996,0.0
61979CJ0788,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
62002CJ0239,0,11,0.0,0.006819590824550526,0.0,0.004132231404958677
61991CJ0267,6,0,0.0037197768133911966,0.0,0.0022539444027047336,0.0
61995CJ0034,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61997CJ0077,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
61998CJ0349,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0405,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0465,2,7,0.0012399256044637321,0.0043397396156230625,0.0007513148009015778,0.0026296018031555218
62000CJ0221,4,5,0.0024798512089274642,0.00309981401115933,0.0015026296018031556,0.001878287002253944
62000CJ0421,2,8,0.0012399256044637321,0.0049597024178549285,0.0007513148009015778,0.0030052592036063103
62001CJ0438,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62008CJ0393,11,10,0.006819590824550526,0.00619962802231866,0.004132231404958678,0.003756574004507888
61972CJ0008,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61974CJ0002,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61990CJ0179,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61994CJ0055,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61999CJ0035,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62003CJ0451,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62004CJ0094,7,0,0.0043397396156230625,0.0,0.002629601803155522,0.0
62005CJ0222,4,3,0.0024798512089274642,0.0018598884066955983,0.0015026296018031556,0.0011269722013523664
62007CJ0169,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62007CJ0570,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
61994CJ0085,3,1,0.0018598884066955983,0.0006199628022318661,0.0011269722013523668,0.0003756574004507888
61989CJ0369,10,2,0.00619962802231866,0.0012399256044637321,0.003756574004507889,0.0007513148009015776
62015CJ0503,1,9,0.0006199628022318661,0.005579665220086794,0.0003756574004507889,0.003380916604057099
62004CJ0506,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62011CJ0363,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62013CJ0058,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
62013CJ0222,5,8,0.00309981401115933,0.0049597024178549285,0.0018782870022539444,0.0030052592036063103
62013CJ0377,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62013CO0555,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62014CJ0032,5,9,0.00309981401115933,0.005579665220086794,0.0018782870022539444,0.003380916604057099
62014CJ0049,6,8,0.0037197768133911966,0.0049597024178549285,0.0022539444027047336,0.0030052592036063103
62014CJ0203,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62008CJ0040,30,16,0.018598884066955982,0.009919404835709857,0.011269722013523668,0.006010518407212621
62008CJ0384,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
62010CJ0618,29,18,0.017978921264724116,0.011159330440173589,0.010894064613072877,0.006761833208114198
62011CJ0415,22,11,0.013639181649101053,0.006819590824550526,0.008264462809917356,0.004132231404958677
62012CJ0413,7,8,0.0043397396156230625,0.0049597024178549285,0.002629601803155522,0.0030052592036063103
62012CJ0470,15,24,0.009299442033477991,0.014879107253564786,0.005634861006761834,0.009015777610818931
62014CJ0169,14,14,0.008679479231246125,0.008679479231246125,0.005259203606311044,0.0052592036063110435
62014CJ0157,4,8,0.0024798512089274642,0.0049597024178549285,0.0015026296018031556,0.0030052592036063103
62001CJ0491,40,40,0.02479851208927464,0.02479851208927464,0.015026296018031555,0.015026296018031552
62004CJ0154,1,3,0.0006199628022318661,0.0018598884066955983,0.0003756574004507889,0.0011269722013523664
62010CJ0544,9,8,0.005579665220086794,0.0049597024178549285,0.0033809166040570998,0.0030052592036063103
62012CJ0609,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62013CJ0269,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62014CJ0195,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
62014CJ0207,4,9,0.0024798512089274642,0.005579665220086794,0.0015026296018031556,0.003380916604057099
62014CJ0452,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62005CJ0168,16,6,0.009919404835709857,0.0037197768133911966,0.006010518407212622,0.0022539444027047328
62007CJ0514,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62008CJ0317,16,10,0.009919404835709857,0.00619962802231866,0.006010518407212622,0.003756574004507888
62010CJ0069,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
62011CJ0199,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62011CJ0472,12,5,0.007439553626782393,0.00309981401115933,0.004507888805409467,0.001878287002253944
62012CO0537,5,3,0.00309981401115933,0.0018598884066955983,0.0018782870022539444,0.0011269722013523664
62013CJ0280,8,3,0.0049597024178549285,0.0018598884066955983,0.003005259203606311,0.0011269722013523664
62014CO0169,1,3,0.0006199628022318661,0.0018598884066955983,0.0003756574004507889,0.0011269722013523664
61980CJ0244,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
61991CJ0083,5,0,0.00309981401115933,0.0,0.0018782870022539444,0.0
61993CJ0422,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61996CJ0314,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
61998CJ0240,18,3,0.011159330440173589,0.0018598884066955983,0.0067618332081141996,0.0011269722013523664
61999CJ0372,3,3,0.0018598884066955983,0.0018598884066955983,0.0011269722013523668,0.0011269722013523664
62000CJ0473,9,6,0.005579665220086794,0.0037197768133911966,0.0033809166040570998,0.0022539444027047328
62000CJ0480,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62002CJ0151,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62002CJ0225,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
62004CJ0237,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62006CJ0210,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62006CJ0445,4,1,0.0024798512089274642,0.0006199628022318661,0.0015026296018031556,0.0003756574004507888
62006CO0368,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62008CJ0063,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62008CJ0243,15,6,0.009299442033477991,0.0037197768133911966,0.005634861006761834,0.0022539444027047328
62010CJ0472,13,6,0.008059516429014259,0.0037197768133911966,0.004883546205860256,0.0022539444027047328
62010CO0076,13,14,0.008059516429014259,0.008679479231246125,0.004883546205860256,0.0052592036063110435
62012CJ0361,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62012CO0564,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61978CJ0152,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61990CJ0001,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61994CJ0022,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62000CJ0020,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62002CJ0262,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62002CJ0429,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62003CJ0210,41,31,0.025418474891506507,0.019218846869187848,0.015401953418482344,0.011645379413974453
62006CJ0275,6,0,0.0037197768133911966,0.0,0.0022539444027047336,0.0
62010CJ0070,7,2,0.0043397396156230625,0.0012399256044637321,0.002629601803155522,0.0007513148009015776
62009CJ0324,12,21,0.007439553626782393,0.013019218846869187,0.004507888805409467,0.007888805409466564
62015CJ0191,0,7,0.0,0.0043397396156230625,0.0,0.0026296018031555218
62000CJ0167,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62012CJ0548,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62013CJ0026,18,7,0.011159330440173589,0.0043397396156230625,0.0067618332081141996,0.0026296018031555218
62014CJ0096,2,9,0.0012399256044637321,0.005579665220086794,0.0007513148009015778,0.003380916604057099
62014CJ0230,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0359,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62010CJ0292,5,7,0.00309981401115933,0.0043397396156230625,0.0018782870022539444,0.0026296018031555218
61979CJ0125,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
61993CJ0068,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62003CJ0522,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62007CJ0394,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62008CJ0341,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62009CJ0509,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62010CJ0327,5,7,0.00309981401115933,0.0043397396156230625,0.0018782870022539444,0.0026296018031555218
61984CJ0049,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62002CJ0018,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62002CJ0281,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62008CJ0189,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62011CJ0092,18,10,0.011159330440173589,0.00619962802231866,0.0067618332081141996,0.003756574004507888
61986CJ0024,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62003CJ0402,25,9,0.015499070055796652,0.005579665220086794,0.009391435011269723,0.003380916604057099
62004CJ0524,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62005CJ0313,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
62008CJ0137,10,12,0.00619962802231866,0.007439553626782393,0.003756574004507889,0.0045078888054094655
62009CJ0002,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62010CJ0263,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62010CJ0453,10,9,0.00619962802231866,0.005579665220086794,0.003756574004507889,0.003380916604057099
62011CJ0263,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61977CJ0030,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61981CJ0283,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0036,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62003CJ0336,15,6,0.009299442033477991,0.0037197768133911966,0.005634861006761834,0.0022539444027047328
62005CJ0032,1,3,0.0006199628022318661,0.0018598884066955983,0.0003756574004507889,0.0011269722013523664
62010CJ0585,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62011CJ0137,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62012CJ0140,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62012CJ0525,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62010CJ0014,0,4,0.0,0.0024798512089274642,0.0,0.0015026296018031552
62000CJ0378,2,1,0.0012399256044637321,0.0006199628022318661,0.0007513148009015778,0.0003756574004507888
62007CJ0333,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62008CJ0425,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62009CJ0221,3,1,0.0018598884066955983,0.0006199628022318661,0.0011269722013523668,0.0003756574004507888
62010CJ0015,9,5,0.005579665220086794,0.00309981401115933,0.0033809166040570998,0.001878287002253944
62009CJ0343,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
62001CJ0316,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61996CJ0321,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62015CJ0434,2,7,0.0012399256044637321,0.0043397396156230625,0.0007513148009015778,0.0026296018031555218
62009CJ0338,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0168,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0312,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62014CJ0340,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0477,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
62015CJ0690,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
62016CJ0074,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
62015CJ0339,1,13,0.0006199628022318661,0.008059516429014259,0.0003756574004507889,0.004883546205860255
61998CJ0097,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62000CJ0060,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62006CJ0500,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62008CJ0540,14,1,0.008679479231246125,0.0006199628022318661,0.005259203606311044,0.0003756574004507888
62009CJ0108,10,8,0.00619962802231866,0.0049597024178549285,0.003756574004507889,0.0030052592036063103
62011CJ0475,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62013CJ0463,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0098,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0198,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62014CJ0375,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0484,1,8,0.0006199628022318661,0.0049597024178549285,0.0003756574004507889,0.0030052592036063103
62015CJ0048,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62015CJ0536,0,1,0.0,0.0006199628022318661,0.0,0.0003756574004507888
62009CJ0543,2,4,0.0012399256044637321,0.0024798512089274642,0.0007513148009015778,0.0015026296018031552
62015CJ0375,0,2,0.0,0.0012399256044637321,0.0,0.0007513148009015776
62011CJ0049,3,1,0.0018598884066955983,0.0006199628022318661,0.0011269722013523668,0.0003756574004507888
62015CJ0042,2,7,0.0012399256044637321,0.0043397396156230625,0.0007513148009015778,0.0026296018031555218
62015CJ0327,1,16,0.0006199628022318661,0.009919404835709857,0.0003756574004507889,0.006010518407212621
61990CJ0208,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61997CJ0181,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62000CJ0280,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62008CJ0542,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62009CJ0140,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62009CJ0246,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62009CJ0452,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62010CJ0089,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62010CJ0177,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62010CJ0282,3,2,0.0018598884066955983,0.0012399256044637321,0.0011269722013523668,0.0007513148009015776
62012CJ0024,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62012CJ0093,3,1,0.0018598884066955983,0.0006199628022318661,0.0011269722013523668,0.0003756574004507888
62014CJ0001,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
62014CJ0508,3,14,0.0018598884066955983,0.008679479231246125,0.0011269722013523668,0.0052592036063110435
62015CJ0429,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0397,4,4,0.0024798512089274642,0.0024798512089274642,0.0015026296018031556,0.0015026296018031552
62002CJ0037,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62008CJ0522,3,2,0.0018598884066955983,0.0012399256044637321,0.0011269722013523668,0.0007513148009015776
62012CJ0485,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0085,5,6,0.00309981401115933,0.0037197768133911966,0.0018782870022539444,0.0022539444027047328
62014CJ0326,0,2,0.0,0.0012399256044637321,0.0,0.0007513148009015776
62008CJ0389,6,5,0.0037197768133911966,0.00309981401115933,0.0022539444027047336,0.001878287002253944
61965CJ0044,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61995CJ0352,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61996CJ0122,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62001CJ0397,4,2,0.0024798512089274642,0.0012399256044637321,0.0015026296018031556,0.0007513148009015776
62002CJ0201,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62007CJ0152,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62008CJ0222,2,1,0.0012399256044637321,0.0006199628022318661,0.0007513148009015778,0.0003756574004507888
62008CJ0296,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62008CJ0441,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62009CO0143,2,3,0.0012399256044637321,0.0018598884066955983,0.0007513148009015778,0.0011269722013523664
62009CO0298,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
62012CJ0589,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62014CJ0416,3,4,0.0018598884066955983,0.0024798512089274642,0.0011269722013523668,0.0015026296018031552
62008CJ0118,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
62009CO0492,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62012CJ0071,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62013CO0355,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62007CJ0082,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62007CJ0227,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62008CJ0192,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62011CJ0518,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
